"ActivityNames" "SubjectID" "TimeBodyAcceleroMean.X" "TimeBodyAcceleroMean.Y" "TimeBodyAcceleroMean.Z" "TimeBodyAcceleroStdDev.X" "TimeBodyAcceleroStdDev.Y" "TimeBodyAcceleroStdDev.Z" "TimeGravityAcceleroMean.X" "TimeGravityAcceleroMean.Y" "TimeGravityAcceleroMean.Z" "TimeGravityAcceleroStdDev.X" "TimeGravityAcceleroStdDev.Y" "TimeGravityAcceleroStdDev.Z" "TimeBodyAcceleroJerkMean.X" "TimeBodyAcceleroJerkMean.Y" "TimeBodyAcceleroJerkMean.Z" "TimeBodyAcceleroJerkStdDev.X" "TimeBodyAcceleroJerkStdDev.Y" "TimeBodyAcceleroJerkStdDev.Z" "TimeBodyGyroMean.X" "TimeBodyGyroMean.Y" "TimeBodyGyroMean.Z" "TimeBodyGyroStdDev.X" "TimeBodyGyroStdDev.Y" "TimeBodyGyroStdDev.Z" "TimeBodyGyroJerkMean.X" "TimeBodyGyroJerkMean.Y" "TimeBodyGyroJerkMean.Z" "TimeBodyGyroJerkStdDev.X" "TimeBodyGyroJerkStdDev.Y" "TimeBodyGyroJerkStdDev.Z" "TimeBodyAcceleroMagMean" "TimeBodyAcceleroMagStdDev" "TimeGravityAcceleroMagMean" "TimeGravityAcceleroMagStdDev" "TimeGravityAcceleroJerkMagMean" "TimeGravityAcceleroJerkMagStdDev" "TimeBodyGyroMagMean" "TimeBodyGyroMagStdDev" "TimeBodyGyroJerkMagMean" "TimeBodyGyroJerkMagStdDev" "FreqBodyAcceleroMean.X" "FreqBodyAcceleroMean.Y" "FreqBodyAcceleroMean.Z" "FreqBodyAcceleroStdDev.X" "FreqBodyAcceleroStdDev.Y" "FreqBodyAcceleroStdDev.Z" "FreqBodyAcceleroJerkMean.X" "FreqBodyAcceleroJerkMean.Y" "FreqBodyAcceleroJerkMean.Z" "FreqBodyAcceleroJerkStdDev.X" "FreqBodyAcceleroJerkStdDev.Y" "FreqBodyAcceleroJerkStdDev.Z" "FreqBodyGyroMean.X" "FreqBodyGyroMean.Y" "FreqBodyGyroMean.Z" "FreqBodyGyroStdDev.X" "FreqBodyGyroStdDev.Y" "FreqBodyGyroStdDev.Z" "FreqBodyAcceleroMagMean" "FreqBodyAcceleroMagStdDev" "FreqBodyBodyAcceleroJerkMagMean" "FreqBodyBodyAcceleroJerkMagStdDev" "FreqBodyBodyGyroMagMean" "FreqBodyBodyGyroMagStdDev" "FreqBodyBodyGyroJerkMagMean" "FreqBodyBodyGyroJerkMagStdDev"
"STANDING" 14 0.28054561 -0.01520781 -0.1038177 -0.9732689 -0.92852573 -0.92227631 0.39691784 0.87531957 -0.22669223 -0.33817489 -0.97200537 -0.96578105 0.67037901 0.07379337 0.00579566 -0.00720778 -0.97824853 -0.96636243 0.10557398 -0.02208865 -0.05581088 0.07904759 -0.96109176 -0.94628062 -0.53470447 -0.10071846 -0.04500968 -0.05090362 -0.96994888 -0.97069296 -0.35319708 -0.94345685 -0.09816616 -0.94345685 -0.09816616 -0.97296579 -0.21721395 -0.94353002 -0.02899055 -0.97487333 -0.29820175 -0.97269956 -0.94217825 -0.94242203 -0.97360555 -0.9260559 -0.99896548 -0.97818164 -0.9672499 -0.96671843 -0.9803966 -0.96783018 -0.99917829 -0.95711177 -0.95083619 -0.95099988 -0.96274103 -0.94430686 -0.99967485 -0.94971506 -0.55053795 -0.97021413 -0.63267694 -0.94440556 -0.54854652 -0.96917564
"STANDING" 15 0.2789158 -0.01835164 -0.10591083 -0.98894925 -0.93190015 -0.95167026 0.12764751 0.9655289 -0.16471318 0.0645976 -0.98843208 -0.96568798 0.30145153 0.07522807 0.00617256 -0.00658737 -0.98545907 -0.9677204 -0.07498989 -0.02624336 -0.06596375 0.07619467 -0.9477908 -0.97133258 -0.08433865 -0.10135879 -0.04385075 -0.0522784 -0.97151431 -0.98810741 -0.04777106 -0.96120762 -0.14038919 -0.96120762 -0.14038919 -0.98149513 -0.17521577 -0.94696138 -0.0811187 -0.98440708 -0.26021801 -0.986725 -0.94334879 -0.96547351 -0.99006096 -0.93028644 -0.99943358 -0.98535349 -0.96788471 -0.9826323 -0.98693413 -0.9699341 -0.99961665 -0.95038029 -0.97513387 -0.96826486 -0.94827523 -0.96944288 -0.99962468 -0.96033734 -0.60655704 -0.97907879 -0.78793862 -0.9567339 -0.49201977 -0.98318809
"STANDING" 16 0.2834974 -0.01659997 -0.10365773 -0.98907681 -0.96029827 -0.95346896 -0.06030794 0.94158775 -0.0578867 -0.16673747 -0.98535969 -0.98055244 -0.13667866 0.07364389 0.0120768 -0.00476311 -0.9910265 -0.98262195 -0.08624078 -0.02993373 -0.06866773 0.08673427 -0.97340011 -0.98011028 0.16557867 -0.10010733 -0.04249822 -0.05443353 -0.98710232 -0.99258944 0.13201467 -0.96994883 -0.16722761 -0.96994883 -0.16722761 -0.98920523 -0.16755323 -0.97252818 -0.04137388 -0.99284858 -0.19629092 -0.98942767 -0.96931402 -0.9699995 -0.98910062 -0.95817431 -0.99969647 -0.99103864 -0.9824254 -0.98609189 -0.99184715 -0.98423646 -0.99978886 -0.97315735 -0.98359424 -0.98363927 -0.97392688 -0.97840242 -0.99993835 -0.97108256 -0.56404421 -0.98650269 -0.75318626 -0.97544863 -0.52800648 -0.99117243
"STANDING" 17 0.2779425 -0.01741201 -0.11143215 -0.99116392 -0.96817666 -0.97046268 0.32317873 0.90467855 -0.25748682 -0.20268776 -0.98575137 -0.97581048 0.48481897 0.0740865 0.00657853 -0.004036 -0.99209401 -0.98666126 0.04709206 -0.02695769 -0.07706321 0.08805619 -0.98137308 -0.98512116 -0.34277205 -0.10128917 -0.04045188 -0.05463313 -0.9892572 -0.99369991 -0.1540237 -0.97763598 -0.18878659 -0.97763598 -0.18878659 -0.99174275 -0.15096602 -0.97818458 -0.06761601 -0.99367297 -0.24393507 -0.99092753 -0.97417057 -0.98023158 -0.99131853 -0.96642732 -0.99972578 -0.99212923 -0.98627834 -0.98956363 -0.99277538 -0.98820035 -0.99981236 -0.98069626 -0.98733404 -0.98595498 -0.98179132 -0.98394658 -0.99985927 -0.98096775 -0.56964222 -0.9901628 -0.84389352 -0.98429113 -0.46327501 -0.99272394
"STANDING" 18 0.27845881 -0.01663535 -0.10845336 -0.99201976 -0.95422344 -0.96187391 0.23670276 0.94757324 -0.20420632 -0.04857671 -0.99427008 -0.98133594 0.3852837 0.07535395 0.01046987 -0.0018164 -0.98943667 -0.97527784 0.0889811 -0.02658732 -0.07322601 0.08431907 -0.96225425 -0.98041713 -0.51041102 -0.0987174 -0.04065734 -0.05323845 -0.98197097 -0.99115197 -0.22615446 -0.9726075 -0.13458514 -0.9726075 -0.13458514 -0.98596529 -0.21734623 -0.96300679 -0.0327587 -0.98868595 -0.26684372 -0.99040992 -0.96123914 -0.97577281 -0.99278907 -0.95291199 -0.99977826 -0.98954497 -0.97524369 -0.98626565 -0.99028793 -0.97717903 -0.99978326 -0.96442893 -0.98356116 -0.97429441 -0.96227271 -0.97880185 -0.99991894 -0.97679765 -0.66433016 -0.98498707 -0.81717383 -0.97235259 -0.54087974 -0.98896067
"STANDING" 19 0.27817226 -0.01542441 -0.1090419 -0.989911 -0.94443027 -0.95259965 0.26051802 0.94404584 -0.22389781 0.13064372 -0.99241154 -0.97142661 0.40763415 0.07541204 0.00991338 0.00129216 -0.98479204 -0.97054328 0.03321704 -0.02509057 -0.06314298 0.07105202 -0.94610971 -0.96957632 -0.38702941 -0.09904679 -0.04229185 -0.05237699 -0.97512669 -0.98809667 -0.24499939 -0.96050568 -0.08182659 -0.96050568 -0.08182659 -0.98306892 -0.03045732 -0.94174504 0.01292886 -0.98580164 -0.2072987 -0.98735205 -0.95287287 -0.96854335 -0.99116167 -0.94319376 -0.99964729 -0.9850396 -0.97001135 -0.9834633 -0.98591372 -0.97358852 -0.99970035 -0.94786564 -0.97506167 -0.96510064 -0.94660705 -0.96696724 -0.99975815 -0.96891079 -0.60957772 -0.97913541 -0.80684887 -0.95857813 -0.50348938 -0.98453661
"STANDING" 20 0.2780769 -0.0180695 -0.10040276 -0.96720996 -0.87541041 -0.91314248 0.23522796 0.91123175 -0.30593872 0.07086553 -0.98191694 -0.95746272 0.23241903 0.07635562 0.01169302 -0.00613682 -0.95952833 -0.93560565 0.00679117 -0.0241335 -0.06983089 0.07736714 -0.88674917 -0.90391394 -0.33014046 -0.10204913 -0.04321524 -0.05181522 -0.92164424 -0.94763307 -0.19061638 -0.92240686 -0.03277374 -0.92240686 -0.03277374 -0.9566249 0.00647693 -0.88367503 0.0176331 -0.9479365 -0.08066684 -0.96193273 -0.89819421 -0.92998582 -0.96980618 -0.87252541 -0.99777915 -0.95971049 -0.93571755 -0.95274111 -0.96309891 -0.94047418 -0.99795192 -0.88101942 -0.91064914 -0.91140991 -0.89052571 -0.9012375 -0.9986265 -0.9212256 -0.55096687 -0.9400079 -0.65194134 -0.87943767 -0.58436528 -0.92960001
"STANDING" 21 0.27695224 -0.01670847 -0.11041786 -0.98141996 -0.94360163 -0.94612341 0.37871019 0.88121334 -0.34615556 -0.20768569 -0.98290667 -0.97768142 0.43247153 0.07545439 0.01006212 -0.00332094 -0.97706335 -0.96392146 0.24194987 -0.01917319 -0.07381159 0.08648633 -0.96251453 -0.95597919 -0.47031722 -0.1031998 -0.04043008 -0.05382117 -0.97186649 -0.97681589 -0.31025842 -0.9587743 -0.17614672 -0.9587743 -0.17614672 -0.97476516 -0.18998929 -0.94983715 -0.05409899 -0.97685708 -0.21795837 -0.97832769 -0.9496949 -0.96027414 -0.98289284 -0.94354516 -0.99935701 -0.97680301 -0.96450302 -0.97478065 -0.97953049 -0.96602408 -0.99938358 -0.95698996 -0.96008259 -0.95943256 -0.96453032 -0.95408091 -0.99945471 -0.96229133 -0.6384102 -0.9706343 -0.74688021 -0.95672302 -0.61190778 -0.97612676
"STANDING" 22 0.27905386 -0.01585632 -0.10496742 -0.98500053 -0.92269329 -0.94220166 0.26397023 0.9540643 -0.22641877 0.0323825 -0.9928273 -0.97108074 0.59451268 0.07523229 0.0107287 -0.00626292 -0.97563908 -0.95230349 -0.03579942 -0.02752018 -0.06900677 0.07334666 -0.91783704 -0.96471467 -0.52580172 -0.09750135 -0.04209987 -0.05131792 -0.94971603 -0.98490013 -0.3304852 -0.95480766 -0.068667 -0.95480766 -0.068667 -0.97587601 -0.13552891 -0.9316243 0.06982405 -0.97860353 -0.04641757 -0.98037391 -0.92916139 -0.95710179 -0.98740031 -0.92365756 -0.99940362 -0.97496921 -0.95214145 -0.97756743 -0.978773 -0.95616996 -0.99956471 -0.9170181 -0.97068244 -0.96232777 -0.91985178 -0.96217274 -0.99976911 -0.94904448 -0.53268765 -0.95974388 -0.62837977 -0.93206527 -0.4422035 -0.9683778
"STANDING" 23 0.27789932 -0.01774755 -0.11059702 -0.98542152 -0.95844449 -0.92940975 0.52809544 0.91985713 -0.11740136 -0.22363118 -0.98461038 -0.98481865 0.73379285 0.07502065 0.01058615 -0.00529261 -0.98314196 -0.97521998 0.39738501 -0.03273977 -0.06522648 0.0816889 -0.94201124 -0.94807476 -0.60111482 -0.09814811 -0.04167742 -0.05482263 -0.9727707 -0.97250952 -0.39545216 -0.95721227 -0.14722061 -0.95721227 -0.14722061 -0.97867149 -0.11032726 -0.93843029 -0.04718988 -0.97639925 -0.10903854 -0.9836272 -0.96283183 -0.94517057 -0.98633339 -0.95804241 -0.99915374 -0.98328325 -0.97517656 -0.96961023 -0.98453164 -0.977158 -0.99938502 -0.94751044 -0.95278116 -0.96793956 -0.94169852 -0.94587119 -0.99988159 -0.95798618 -0.59144895 -0.97379816 -0.73797837 -0.94458383 -0.60412326 -0.97259881
"STANDING" 24 0.28034888 -0.01447853 -0.10822255 -0.98725587 -0.93687197 -0.93028353 0.05651653 0.96644228 -0.1452013 -0.05305854 -0.99219759 -0.96815539 0.24742728 0.07461774 0.01098397 -0.00358775 -0.98057384 -0.96774564 -0.06675585 -0.02786115 -0.06925467 0.07712461 -0.96073866 -0.96729852 -0.3935785 -0.09919477 -0.04317386 -0.05171804 -0.97585681 -0.98198357 -0.19216233 -0.95006102 -0.13296769 -0.95006102 -0.13296769 -0.97762095 -0.03520794 -0.95451859 0.02239464 -0.98238727 -0.14305492 -0.98418363 -0.94897016 -0.9538176 -0.98885185 -0.93445479 -0.99913349 -0.98116164 -0.96772059 -0.97417047 -0.98172169 -0.97022818 -0.99923162 -0.95854019 -0.97042649 -0.97013339 -0.9618857 -0.96579806 -0.99979802 -0.96006609 -0.42255296 -0.97225136 -0.75480128 -0.96392231 -0.50377479 -0.98111924
"STANDING" 25 0.2780137 -0.01635697 -0.10735296 -0.99197013 -0.95456923 -0.96464269 0.33653185 0.92979473 -0.15931679 0.20118211 -0.99314827 -0.98064297 0.50785173 0.07523373 0.00663214 -0.00622809 -0.98831266 -0.97227241 0.07378372 -0.02479468 -0.06988769 0.08526854 -0.97135742 -0.97675762 -0.54134032 -0.1004737 -0.04182946 -0.05569791 -0.97790969 -0.98724214 -0.31377847 -0.97266359 -0.20869887 -0.97266359 -0.20869887 -0.98464707 -0.1979756 -0.96707744 -0.07367193 -0.98509199 -0.25901446 -0.9900932 -0.95984619 -0.97405123 -0.99285174 -0.95417933 -0.99942529 -0.98840465 -0.97255445 -0.98483225 -0.98933989 -0.9740295 -0.99964208 -0.96807853 -0.97839989 -0.97045686 -0.97266417 -0.97596067 -0.99973292 -0.97235539 -0.67229745 -0.98229417 -0.78267084 -0.9689725 -0.59612716 -0.98401783
"STANDING" 26 0.28112704 -0.01666083 -0.1102378 -0.99306937 -0.94946616 -0.9629884 0.33400537 0.96546089 -0.14031542 0.08841427 -0.99267878 -0.96698643 0.63270103 0.07535782 0.00817322 -0.00219498 -0.99049836 -0.97593549 0.04553555 -0.02453458 -0.07313858 0.07767068 -0.97378511 -0.98240814 -0.4665421 -0.100356 -0.0409012 -0.05325419 -0.97847241 -0.98976699 -0.20887375 -0.96851169 -0.16656759 -0.96851169 -0.16656759 -0.98698521 -0.06127567 -0.96867396 -0.10498063 -0.98854483 -0.17651983 -0.99199337 -0.95840232 -0.97321516 -0.99370241 -0.94782968 -0.99964193 -0.99058698 -0.97626706 -0.98456392 -0.99127566 -0.97735495 -0.99969544 -0.96936427 -0.98388591 -0.97445932 -0.97532165 -0.98174087 -0.99985252 -0.97060525 -0.56122462 -0.98287689 -0.79418428 -0.97233311 -0.50958993 -0.98576226
"STANDING" 27 0.27956692 -0.01659324 -0.10783582 -0.99195158 -0.95517142 -0.96240844 0.19243837 0.96535149 -0.18850485 -0.00557417 -0.99401216 -0.97964105 0.4185798 0.07496998 0.01224333 -0.0013795 -0.98762836 -0.97582972 0.04017429 -0.02673165 -0.06750712 0.07168415 -0.96990201 -0.98249899 -0.52112077 -0.09876051 -0.04174718 -0.05140392 -0.98264245 -0.99079801 -0.26853762 -0.97275329 -0.20122588 -0.97275329 -0.20122588 -0.98534762 -0.04451918 -0.96870296 -0.06062948 -0.9895321 -0.25617449 -0.99012181 -0.96135614 -0.97414625 -0.99287583 -0.95438161 -0.99969098 -0.98777175 -0.97586868 -0.98511138 -0.98860681 -0.97760558 -0.99973586 -0.97014963 -0.98373187 -0.98086249 -0.97022184 -0.98185776 -0.99987691 -0.97318618 -0.64582239 -0.98415165 -0.77162545 -0.97552557 -0.54511303 -0.98941848
"STANDING" 28 0.27779507 -0.01726351 -0.10657939 -0.97774864 -0.87568922 -0.90512382 0.14947996 0.94851485 -0.24765617 -0.03858305 -0.99005943 -0.96280144 0.00827767 0.07531316 0.00907363 -0.0026781 -0.96860456 -0.93376818 0.10637382 -0.02532815 -0.07390016 0.08651731 -0.88403223 -0.94000632 -0.28153394 -0.10224841 -0.04313647 -0.05258963 -0.9283434 -0.97297701 -0.36453534 -0.92547165 -0.08268565 -0.92547165 -0.08268565 -0.95955199 -0.05503343 -0.89424247 0.02988382 -0.95968102 -0.17658181 -0.9725198 -0.89343039 -0.93450303 -0.98026749 -0.87446927 -0.99916181 -0.96851372 -0.93516898 -0.96475124 -0.9716728 -0.93699128 -0.99925286 -0.8804261 -0.94816079 -0.92665519 -0.88670677 -0.93610161 -0.99905717 -0.92914648 -0.60162802 -0.95272777 -0.65580267 -0.90965244 -0.56890109 -0.95875858
"STANDING" 29 0.27796507 -0.01726059 -0.10865907 -0.99606864 -0.96929572 -0.98020749 0.39079896 0.97450873 -0.05848715 0.03161458 -0.99676423 -0.98513403 0.64678854 0.07530525 0.0115105 0.00033289 -0.99365282 -0.98333816 0.12132549 -0.02760756 -0.07210607 0.08275838 -0.97799482 -0.99036488 -0.40136985 -0.09887015 -0.04051106 -0.05449263 -0.98329306 -0.99553311 -0.31358638 -0.98474532 -0.24906623 -0.98474532 -0.24906623 -0.99078542 -0.16898577 -0.98065734 -0.14481111 -0.9921447 -0.33399833 -0.99502404 -0.97334577 -0.98409602 -0.99660457 -0.96827855 -0.99979327 -0.99373691 -0.98319498 -0.98854158 -0.99412342 -0.98478278 -0.99979069 -0.97448545 -0.99158667 -0.98365471 -0.97916256 -0.98964372 -0.99995 -0.98454809 -0.72099311 -0.98979389 -0.85019059 -0.98087972 -0.71104995 -0.99167205
"STANDING" 30 0.2771127 -0.01701639 -0.10875621 -0.97755943 -0.89165453 -0.9128506 0.26983772 0.96855671 -0.1002968 0.02430444 -0.99642092 -0.95814576 0.36915042 0.07524145 0.01208604 0.00190841 -0.96843075 -0.95731888 0.06193412 -0.02761385 -0.06703344 0.08025148 -0.91140852 -0.94070541 -0.4226173 -0.09971602 -0.04377597 -0.05203072 -0.96011907 -0.96813501 -0.17902568 -0.93057357 -0.02861093 -0.93057357 -0.02861093 -0.97122519 -0.09962649 -0.91389056 0.11372387 -0.97299527 -0.09277838 -0.97201405 -0.91947512 -0.93808977 -0.98042658 -0.88557278 -0.9977418 -0.96785759 -0.95743489 -0.96289263 -0.97221673 -0.96044236 -0.99773455 -0.91574286 -0.94562884 -0.93779812 -0.91171816 -0.93946977 -0.99949875 -0.93204745 -0.53436165 -0.95335762 -0.68456714 -0.91744942 -0.44236939 -0.95924217
"LAYING" 1 0.22159824 -0.04051395 -0.11320355 -0.92805647 -0.83682741 -0.8260614 -0.02336595 -0.2488818 0.70554977 0.44581772 -0.89683002 -0.90772001 -0.20911768 0.08108653 0.0038382 0.01083424 -0.95848211 -0.92414927 -0.0220122 -0.01655309 -0.06448612 0.14868944 -0.87354387 -0.95109044 0.04403706 -0.10727095 -0.04151729 -0.07405012 -0.91860852 -0.96790724 -0.0949743 -0.84192915 -0.02424775 -0.84192915 -0.02424775 -0.95439626 -0.07899093 -0.87475955 0.08640855 -0.96346103 -0.11107707 -0.93909905 -0.86706521 -0.88266688 -0.92443743 -0.83362556 -0.9964246 -0.95707388 -0.92246261 -0.9480609 -0.96416071 -0.93221787 -0.99717988 -0.85024917 -0.95219149 -0.90930272 -0.88229645 -0.95123205 -0.99793289 -0.86176765 -0.50832905 -0.93330036 -0.67371579 -0.86219019 -0.39153037 -0.94236695
"LAYING" 2 0.2813734 -0.01815874 -0.10724561 -0.97405946 -0.9802774 -0.9842333 -0.24845883 -0.50975424 0.75253664 0.64683488 -0.95901444 -0.98821187 -0.56320074 0.08259725 0.01225479 -0.00180265 -0.98587217 -0.98317254 0.00766428 -0.01847661 -0.11180082 0.14488285 -0.98827523 -0.98229161 -0.24967916 -0.10197413 -0.03585902 -0.0701783 -0.99323585 -0.98956754 -0.09667648 -0.97743549 -0.24481985 -0.97743549 -0.24481985 -0.9877417 -0.05547648 -0.95001157 -0.14120323 -0.99176707 0.00630606 -0.97672506 -0.97980088 -0.98438098 -0.97324648 -0.98102511 -0.99971857 -0.98581363 -0.98276825 -0.98619713 -0.98725026 -0.98498739 -0.99975464 -0.98643114 -0.98332164 -0.96267189 -0.98886069 -0.98191062 -0.99953305 -0.9751102 -0.6331578 -0.98537411 -0.81601646 -0.97211297 -0.43230228 -0.9902487
"LAYING" 3 0.27551685 -0.01895568 -0.10130048 -0.98277664 -0.96205754 -0.96369103 -0.3760965 -0.24175848 0.8370321 0.48870319 -0.98251219 -0.98120275 -0.79938161 0.07698111 0.0138041 -0.00435626 -0.98087931 -0.96871072 -0.11563888 -0.02081705 -0.07185072 0.13799956 -0.97454575 -0.97727265 -0.00417895 -0.1000445 -0.03897718 -0.06873387 -0.98032864 -0.98676274 -0.08681434 -0.97279135 -0.23162876 -0.97279135 -0.23162876 -0.97948459 -0.00137649 -0.95156475 -0.06149962 -0.98671363 -0.11479825 -0.98066561 -0.96116998 -0.96833214 -0.98369113 -0.9640946 -0.99947927 -0.9805132 -0.96875211 -0.97912234 -0.98312262 -0.97104401 -0.99959074 -0.97016726 -0.97809968 -0.96234196 -0.97598643 -0.9770325 -0.99956752 -0.96552428 -0.70026334 -0.9759496 -0.73609678 -0.96458672 -0.55523891 -0.98427825
"LAYING" 4 0.26355921 -0.01500318 -0.11068815 -0.95419374 -0.94171404 -0.96266731 -0.04810229 -0.42066466 0.9151651 0.34153131 -0.92119997 -0.96981664 -0.155122 0.09344942 0.00693313 -0.00641054 -0.97830278 -0.94220949 0.09095575 -0.00923156 -0.09301282 0.1697204 -0.97310242 -0.96110929 -0.32113796 -0.10501988 -0.03812304 -0.07121563 -0.9751032 -0.98685563 -0.16719965 -0.9545576 -0.28482124 -0.9545576 -0.28482124 -0.97009577 -0.01497268 -0.93023646 0.12539192 -0.9850685 -0.21393933 -0.95880208 -0.93888337 -0.96750428 -0.95246488 -0.94638097 -0.99914892 -0.97854246 -0.94396999 -0.97538333 -0.98007929 -0.94436688 -0.99917554 -0.96720374 -0.97218784 -0.96147926 -0.97509474 -0.9561825 -0.99926476 -0.9393897 -0.57756823 -0.96228713 -0.67457444 -0.96155666 -0.34980558 -0.98360907
"LAYING" 5 0.27833433 -0.01830421 -0.1079376 -0.96593451 -0.96929561 -0.96856252 -0.0727628 -0.4834706 0.95489035 0.26364469 -0.94569534 -0.98596405 -0.16552004 0.08481648 0.00747461 -0.00304067 -0.98330786 -0.96456043 -0.06991669 -0.0218935 -0.07987096 0.15989437 -0.97949871 -0.97742737 -0.12522614 -0.10211412 -0.04044469 -0.07083097 -0.98342226 -0.98375948 0.06449175 -0.96677788 -0.22129 -0.96677788 -0.22129 -0.98014125 0.12052966 -0.9469383 -0.21759605 -0.98641942 0.06463592 -0.96874168 -0.96541952 -0.97700772 -0.96495389 -0.97290919 -0.99956781 -0.98268966 -0.96532857 -0.98325031 -0.98562527 -0.96624258 -0.99960709 -0.97579749 -0.97824965 -0.96320295 -0.98070577 -0.9772578 -0.99963656 -0.96223498 -0.67094283 -0.97735638 -0.72661875 -0.96825707 -0.40703542 -0.98461803
"LAYING" 6 0.24865652 -0.01025292 -0.13311957 -0.93404942 -0.92464483 -0.9252161 -0.12955162 -0.47670988 0.95659381 0.17586771 -0.88774631 -0.95916196 -0.18544473 0.0963482 -0.00114529 0.00328817 -0.96634105 -0.93367449 0.0150511 -0.0079605 -0.10721832 0.17910206 -0.95537823 -0.94363495 -0.39396366 -0.11126728 -0.04241043 -0.07177747 -0.93961161 -0.95862882 -0.18623154 -0.91887885 -0.22071468 -0.91887885 -0.22071468 -0.9547505 0.04190224 -0.90898017 -0.20491813 -0.95564574 0.06133546 -0.93911425 -0.92370679 -0.93804491 -0.93246294 -0.92971122 -0.99796574 -0.96707244 -0.93604342 -0.95442584 -0.96861916 -0.93571745 -0.998065 -0.93543977 -0.94177154 -0.93263661 -0.96216498 -0.9453651 -0.99843782 -0.91235165 -0.46862376 -0.94865547 -0.70332866 -0.93015364 -0.64743725 -0.95369596
"LAYING" 7 0.25017669 -0.02044115 -0.10136104 -0.93651361 -0.92626267 -0.95297837 -0.48444745 -0.50281425 0.39344428 0.90753782 -0.91422127 -0.95554355 -0.84548326 0.0968904 0.02506242 -0.01316539 -0.98097776 -0.97309316 0.02878227 -0.00282642 -0.1336057 0.15592003 -0.96012682 -0.94507194 -0.4605533 -0.10594424 -0.03588974 -0.06719018 -0.97383723 -0.97648373 -0.13048725 -0.93639202 0.01027622 -0.93639202 0.01027622 -0.98012724 -0.05835613 -0.91579363 -0.00437279 -0.98300883 -0.0157332 -0.95342425 -0.94219395 -0.95861164 -0.93112058 -0.9229179 -0.99908302 -0.98039305 -0.97253165 -0.96952498 -0.98356018 -0.97588614 -0.99925318 -0.95368455 -0.95757021 -0.95690531 -0.96234825 -0.93972787 -0.99947114 -0.92797688 -0.23057447 -0.96806626 -0.74491801 -0.94113072 -0.26270395 -0.97411791
"LAYING" 8 0.26125428 -0.02122817 -0.10224537 -0.94304122 -0.93489116 -0.93249145 -0.41523348 -0.40593004 0.58992243 0.71983154 -0.91887319 -0.95799004 -0.8323249 0.08783269 0.02332992 -0.01692188 -0.97325304 -0.97652095 0.0907018 0.00535361 -0.08913741 0.13818831 -0.96520402 -0.95203939 -0.01037562 -0.10644501 -0.03897352 -0.06941232 -0.96992408 -0.97418645 -0.13580029 -0.93530863 -0.08719925 -0.93530863 -0.08719925 -0.97314749 -0.09822525 -0.92425335 -0.04192432 -0.97843819 -0.13774477 -0.95353856 -0.95181666 -0.94426951 -0.9401253 -0.93123676 -0.99736234 -0.9731106 -0.97587744 -0.96211114 -0.97595991 -0.97917088 -0.9985477 -0.95790389 -0.95741116 -0.96746124 -0.96784636 -0.95031647 -0.99959894 -0.93227965 -0.41579688 -0.96179285 -0.82106273 -0.94452895 -0.43014247 -0.96840395
"LAYING" 9 0.25919554 -0.02052682 -0.10754972 -0.94233309 -0.91629278 -0.94070729 0.17478719 -0.58025283 -0.1191542 0.95787304 -0.92182106 -0.96999449 0.33373075 0.08807345 0.01156173 -0.00705368 -0.96474047 -0.96399668 -0.10451031 -0.01363204 -0.15890292 0.10127501 -0.94224651 -0.92661853 -0.01936861 -0.10384668 -0.02755226 -0.05694905 -0.94532904 -0.96217024 0.05233717 -0.93086844 -0.03475627 -0.93086844 -0.03475627 -0.96337455 -0.17310917 -0.9071251 -0.10230769 -0.96452482 -0.24291405 -0.94686549 -0.9343666 -0.945919 -0.94098103 -0.91283675 -0.99901557 -0.96430406 -0.96408281 -0.95590922 -0.9686013 -0.96663414 -0.99905318 -0.93029792 -0.93457966 -0.95981501 -0.94638915 -0.92313194 -0.99978332 -0.9266043 -0.47607278 -0.95432059 -0.62138783 -0.91860534 -0.50527059 -0.95580625
"LAYING" 10 0.28023057 -0.02429448 -0.11716864 -0.96828368 -0.9464543 -0.95947149 0.19855051 -0.45306974 -0.13929768 -0.03112162 -0.95453194 -0.96670116 0.26756878 0.07381506 0.015699 0.0071669 -0.97800747 -0.96693079 0.05377998 -0.01955594 -0.07703257 0.10472048 -0.9617132 -0.95366021 0.34968461 -0.10030825 -0.03887979 -0.05907449 -0.96590058 -0.96662104 0.22991013 -0.95678182 -0.23473767 -0.95678182 -0.23473767 -0.97623444 -0.16195772 -0.937591 -0.12470837 -0.97083085 -0.04237071 -0.96918421 -0.95434185 -0.96430085 -0.96796804 -0.94622915 -0.9983793 -0.97901467 -0.96803917 -0.97259221 -0.97890436 -0.96812069 -0.99908302 -0.95379391 -0.95467003 -0.96975578 -0.96454457 -0.9534535 -0.99960357 -0.95084811 -0.63009249 -0.96856112 -0.74660787 -0.93769264 -0.68927844 -0.96097682
